application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_state,establishment_zipcode,premise_latitude,premise_longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,3/24/2021,COMPLETE,MR282937,"Legal Greens, LLC",Brockton,MA,2301.0,42.085799,-71.022191,73-75 Pleasant St,,Brockton,MA,2301.0,POINT (-70.818958 41.978877),POINT (-71.022191 42.0857990),"71 Legion Pkwy, suite 25",,Brockton,MA,2301.0,83-0741086,MRN282937,Mon Dec 16 2019 13:13:34 GMT-0500 (Eastern Standard Time),Tue Oct 15 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 05 2020 12:49:26 GMT-0400 (Eastern Daylight Time),True,,,,,EEA202396,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Aug 16 2019 21:20:49 GMT-0400 (Eastern Daylight Time),Wed Dec 18 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:21:29 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),75 Pleasant St,,Plymouth County,,5000.0,2301.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,"Legal Greens, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,3/11/2019,COMPLETE,MR281283,Patriot Care Corp,Lowell,MA,1852.0,42.614452,-71.316367,70 Industrial Avenue East,Suite B,Lowell,MA,1852.0,POINT (-71.275566 42.459085),POINT (-71.316367 42.614452),70 Industrial Avenue East,Suite B,Lowell,MA,1852.0,46-3348302,MRN281283,Thu Jul 26 2018 09:08:05 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 07 2018 09:51:02 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201838,RPA201838,Not a DBE,,,Thu Jan 24 2019 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 19 2018 16:26:32 GMT-0400 (Eastern Daylight Time),Tue Jul 31 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 14:26:22 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),70 Industrial Ave E,Suite B,Middlesex County,300.0,5000.0,1852.0,Lowell,Middlesex,42.459085,-71.275566,Northeast,9/5/2023,Patriot Care Corp,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,5/25/2023,COMPLETE,MR284476,GreenCare Collective LLC,Millbury,MA,1527.0,42.215952,-71.772121,12 Latti Farm Road,,Millbury,MA,1527.0,POINT (-71.840209 42.329642),POINT (-71.772120 42.2159520),12 Latti Farm Road,,Millbury,MA,1527.0,82-1264062,MRN284476,Mon Aug 08 2022 10:21:26 GMT-0400 (Eastern Daylight Time),Mon May 16 2022 12:04:54 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 15:04:05 GMT-0500 (Eastern Standard Time),True,no,,,,,,,RP201818,Not a DBE,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 02 2021 14:09:42 GMT-0400 (Eastern Daylight Time),Fri Aug 12 2022 08:53:41 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 14:41:43 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Dec 08 2023 03:00:00 GMT-0500 (Eastern Standard Time),12 Latti Farm Rd,,Worcester County,1500.0,10000.0,1527.0,Millbury,Worcester,42.329642,-71.840209,Central MA,9/5/2023,GreenCare Collective LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282126,"Turning Leaf Centers Otis, LLC",Otis,MA,2153.0,42.232826,-73.109745,1570 north main road,,Otis,MA,2153.0,POINT (-71.275566 42.459085),POINT (-73.109745 42.2328260),PO Box 1328,,East Otis,MA,1029.0,83-4630336,MRN282126,Sun May 31 2020 20:30:26 GMT-0400 (Eastern Daylight Time),Tue Feb 18 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,,Tue Dec 04 2018 18:06:37 GMT-0500 (Eastern Standard Time),Fri Jun 12 2020 07:46:33 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:47:57 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 18 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1570 N Main Rd,,Berkshire County,300.0,10000.0,2153.0,Medford,Middlesex,42.459085,-71.275566,Northeast,9/5/2023,"Turning Leaf Centers Otis, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,6/7/2022,COMPLETE,MR283179,"Western Front, LLC",Cambridge,MA,2139.0,42.364942,-71.102351,699 Boylston Street,12th Floor,Boston,MA,2116.0,POINT (-71.275566 42.459085),POINT (-71.102350 42.3649419),699 Boylston Street,12th Floor,Boston,MA,2116.0,82-5141599,MRN283179,Wed May 20 2020 11:40:33 GMT-0400 (Eastern Daylight Time),Mon May 18 2020 09:56:02 GMT-0400 (Eastern Daylight Time),Thu Oct 29 2020 11:09:52 GMT-0400 (Eastern Daylight Time),True,,,APPROVED,EE202211,EE202211,,,,Not a DBE,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 09 2019 20:17:28 GMT-0500 (Eastern Standard Time),Thu Jun 11 2020 13:02:01 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:51:33 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 29 2023 04:00:00 GMT-0400 (Eastern Daylight Time),569 Massachusetts Ave,,Middlesex County,,10000.0,2139.0,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,9/5/2023,"Western Front, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/8/2019,COMPLETE,MR281892,"Insa, Inc.",Salem,MA,1970.0,42.49302,-70.93483,462 Highland Ave,,Salem,MA,1970.0,POINT (-70.970827 42.635475),POINT (-70.934830 42.4930200),122 Pleasant Street,Suite 144,Easthampton,MA,1027.0,46-3327054,MRN281892,Tue Apr 16 2019 12:46:49 GMT-0400 (Eastern Daylight Time),Fri Jan 18 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 27 2019 12:54:17 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201833,,Not a DBE,,,Thu Oct 10 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 17 2018 10:22:36 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 13 2019 15:54:24 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),462 Highland Ave,,Essex County,300.0,5000.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,9/5/2023,"Insa, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283469,Innovative Flower LLC,Framingham,MA,1701.0,42.308016,-71.385103,655 Cochituate Road,,Framingham,MA,1701.0,POINT (-71.275566 42.459085),POINT (-71.385103 42.3080160),913 West Falmouth Highway,,Falmouth,MA,2540.0,83-1798390,MRN283469,Mon Nov 09 2020 16:06:08 GMT-0500 (Eastern Standard Time),Mon Oct 05 2020 16:34:31 GMT-0400 (Eastern Daylight Time),Mon Feb 15 2021 13:48:58 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Mon Apr 20 2020 13:04:09 GMT-0400 (Eastern Daylight Time),Thu Nov 12 2020 13:47:46 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:31:02 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Feb 15 2024 03:00:00 GMT-0500 (Eastern Standard Time),655 Cochituate Rd,,Middlesex County,1500.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,Innovative Flower LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/27/2022,COMPLETE,MR282672,"Sira Naturals, Inc.",Somerville,MA,2144.0,42.394971,-71.122075,300 Trade Center Drive,Suite 7700,Woburn,MA,1801.0,POINT (-71.275566 42.459085),POINT (-71.122074 42.3949709),300 Trade Center Drive,SUITE 7700,WOBURN,MA,1801.0,46-5147723,MRN282672,Thu Apr 08 2021 17:22:31 GMT-0400 (Eastern Daylight Time),Tue Mar 16 2021 11:53:29 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201855,RP201855,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 02 2019 12:49:21 GMT-0400 (Eastern Daylight Time),Thu Apr 15 2021 13:43:48 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:43:24 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 18 2023 04:00:00 GMT-0400 (Eastern Daylight Time),240 Elm St,,Middlesex County,1500.0,10000.0,2144.0,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,9/5/2023,"Sira Naturals, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,6/28/2022,COMPLETE,MR282961,"Cosmopolitan Dispensary, Inc.",Fall River,MA,2720.0,41.698364,-71.153161,82 Hartwell Street,,Fall River,MA,2720.0,POINT (-71.102131 41.778329),POINT (-71.153160 41.6983639),60 Rock Street,,Fall River,MA,2720.0,84-2360365,MRN282961,Fri Sep 11 2020 12:37:53 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 15:04:39 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 18:49:28 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 29 2019 17:36:41 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 11:04:45 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:18:55 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 20 2023 03:00:00 GMT-0500 (Eastern Standard Time),82 Hartwell St,,Bristol County,1500.0,10000.0,2720.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"Cosmopolitan Dispensary, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,8/5/2021,COMPLETE,MR281284,Patriot Care Corp,Boston,MA,2109.0,42.356647,-71.058271,21 Milk Street,,Boston,MA,2116.0,POINT (-71.073493 42.334948),POINT (-71.058271 42.3566470),321 Billerica Road,,Chelmsford,MA,1824.0,46-3348302,MRN281284,Fri Oct 16 2020 21:43:41 GMT-0400 (Eastern Daylight Time),Tue Sep 29 2020 15:01:03 GMT-0400 (Eastern Daylight Time),Tue Jan 19 2021 13:52:58 GMT-0500 (Eastern Standard Time),True,no,,,,,APPROVED,RP201838,RPA201838,Not a DBE,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 19 2018 16:36:01 GMT-0400 (Eastern Daylight Time),Thu Oct 22 2020 10:30:10 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:40:30 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),21 Milk St,,Suffolk County,1500.0,10000.0,2109.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,Patriot Care Corp,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,12/3/2021,COMPLETE,MR282948,Solar Therapeutics Inc.,Seekonk,MA,2771.0,41.783005,-71.305816,1400 Brayton Point Rd.,,Somerset,MA,2725.0,POINT (-71.102131 41.778329),POINT (-71.305815 41.7830050),1400 Brayton Point Rd,,Somerset,MA,2725.0,82-3644660,MRN282948,Mon Feb 24 2020 14:05:00 GMT-0500 (Eastern Standard Time),Tue Feb 11 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Aug 21 2019 15:56:38 GMT-0400 (Eastern Daylight Time),Fri May 22 2020 08:18:44 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:20:55 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 16 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1735 Fall River Ave,,Bristol County,300.0,10000.0,2771.0,Seekonk,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,Solar Therapeutics Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,8/29/2019,COMPLETE,MR281245,"253 Organic, LLC",Montague,MA,1376.0,42.59029,-72.527306,253 Millers Falls Road,,Turners Fall,MA,1376.0,POINT (-72.573941 42.587072),POINT (-72.527305 42.5902900),c/o The Wagner Law Group,99 Summer Street,Boston,MA,2110.0,82-4664662,MRN281245,Thu Sep 06 2018 17:00:52 GMT-0400 (Eastern Daylight Time),Tue Aug 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:58:38 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Aug 08 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 12:09:14 GMT-0400 (Eastern Daylight Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 04 2018 15:25:56 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),253 Millers Falls Rd,P.O. Box 253,Franklin County,300.0,5000.0,1376.0,Turners Falls,Franklin,42.587072,-72.573941,,9/5/2023,"253 Organic, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,1/15/2020,COMPLETE,MR282052,Curaleaf Massachusetts Inc,Provincetown,MA,2657.0,42.047843,-70.190159,170 Commercial Street,Unit 3,Provincetown,MA,2657.0,POINT (-70.301811 41.698999),POINT (-70.190158 42.047843),2001 Washington Street,Unit B,Hanover,MA,2339.0,46-3428628,MRN282052,Wed May 01 2019 15:21:39 GMT-0400 (Eastern Daylight Time),Wed Dec 05 2018 00:00:00 GMT-0500 (Eastern Standard Time),Tue Sep 17 2019 23:31:26 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201882,RPA201882,Not a DBE,,,Thu Dec 19 2019 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 14 2018 20:30:50 GMT-0500 (Eastern Standard Time),Fri Jun 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 13 2019 11:33:45 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 18 2023 04:00:00 GMT-0400 (Eastern Daylight Time),170 Commercial St,,Barnstable County,300.0,5000.0,2657.0,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,9/5/2023,Curaleaf Massachusetts Inc,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283093,Green River Cannabis Company Inc.,Attleboro,MA,2703.0,41.90305,-71.338804,1815 County Street,,Attleboro,MA,2703.0,POINT (-71.102131 41.778329),POINT (-71.338803 41.90305),30 Washington St.,,Attleboro,MA,2703.0,83-3185115,MRN283093,Thu Apr 15 2021 23:35:24 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:50:11 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Wed Oct 30 2019 11:14:19 GMT-0400 (Eastern Daylight Time),Fri Apr 16 2021 08:32:25 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:56:02 GMT-0400 (Eastern Daylight Time),Wed Nov 24 2021 03:00:00 GMT-0500 (Eastern Standard Time),Thu Nov 24 2022 03:00:00 GMT-0500 (Eastern Standard Time),1815 County St,,Bristol County,1500.0,10000.0,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,Green River Cannabis Company Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/30/2020,COMPLETE,MR281754,"Healthy Pharms, Inc.",Georgetown,MA,1833.0,42.70663,-70.961955,401 E. Main St.,,Georgetown,MA,1833.0,POINT (-70.970827 42.635475),POINT (-70.961955 42.7066299),401 E. Main St.,,Georgetown,MA,1833.0,46-3447386,MRN281754,Fri Jan 11 2019 17:41:14 GMT-0500 (Eastern Standard Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 11 2019 17:52:45 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201814,RP201901,Not a DBE,,,Wed Jul 17 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2018 13:28:51 GMT-0400 (Eastern Daylight Time),Mon Jan 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 07 2019 16:07:01 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),401 E Main St,,Essex County,300.0,5000.0,1833.0,Georgetown,Essex,42.635475,-70.970827,Northeast,9/5/2023,"Healthy Pharms, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/8/2022,COMPLETE,MR283264,"DMA Holdings (MA), LLC",Dudley,MA,1571.0,42.041334,-71.888422,35 Chase Avenue,,Dudley,MA,1571.0,POINT (-71.840209 42.329642),POINT (-71.888422 42.0413339),PO Box 1210,,Webster,MA,1570.0,84-2453548,MRN283264,Thu Jul 30 2020 14:35:20 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:17:56 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 01 2020 11:19:18 GMT-0500 (Eastern Standard Time),Thu Aug 06 2020 11:29:10 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 13:01:53 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 25 2024 03:00:00 GMT-0500 (Eastern Standard Time),35 Chase Ave,,Worcester County,1500.0,10000.0,1571.0,Dudley,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"DMA Holdings (MA), LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282565,East Coast Remedies Corp.,Somerville,MA,2143.0,42.388286,-71.103821,76-82 Central Street,,Somerville,MA,2143.0,POINT (-71.275566 42.459085),POINT (-71.103820 42.3882860),116 Clark Avenue,,Chelsea,MA,2150.0,83-3999538,MRN282565,Wed Feb 23 2022 10:51:37 GMT-0500 (Eastern Standard Time),Wed Oct 20 2021 15:23:37 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Wed Apr 03 2019 11:37:30 GMT-0400 (Eastern Daylight Time),Wed Feb 23 2022 10:55:37 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:47:12 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Apr 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),82 Central St,,Middlesex County,1500.0,10000.0,2143.0,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,9/5/2023,East Coast Remedies Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/25/2022,COMPLETE,MR283141,Aspen Blue Cultures Inc.,Attleboro,MA,2703.0,41.94579,-71.273974,40 Forest Street,,Attleboro,MA,2703.0,POINT (-71.102131 41.778329),POINT (-71.273973 41.9457900),909 North Main Street,,Providence,RI,2904.0,83-2407755,MRN283141,Fri May 15 2020 21:24:37 GMT-0400 (Eastern Daylight Time),Mon May 18 2020 09:54:19 GMT-0400 (Eastern Daylight Time),Fri Jan 22 2021 14:45:53 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 22 2019 15:48:47 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 10:13:46 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:31:03 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),40 Forest St,,Bristol County,1500.0,10000.0,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,Aspen Blue Cultures Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,9/2/2020,COMPLETE,MR282695,Community Growth Partners Great Barrington Operations LLC,Great Barrington,MA,1230.0,42.179185,-73.362834,783 South Main Street,,Great Barrington,MA,1230.0,POINT (-73.209889 42.396128),POINT (-73.362834 42.1791849),783 South Main Street,,Great Barrington,MA,1230.0,83-4030617,MRN282695,Fri Sep 06 2019 14:57:33 GMT-0400 (Eastern Daylight Time),Wed May 29 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 17:24:56 GMT-0500 (Eastern Standard Time),True,,,INCOMPLETE,EE202038,EE202207,,,,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 08 2019 17:45:38 GMT-0400 (Eastern Daylight Time),Fri Sep 13 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:33:35 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),783 Main St,,Berkshire County,300.0,5000.0,1230.0,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,9/5/2023,Community Growth Partners Great Barrington Operations LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/16/2023,COMPLETE,MR282481,"The Haven Center, Inc.",Brewster,MA,2631.0,41.775658,-70.011502,245 Route 6A,,Orleans,MA,2653.0,POINT (-70.301811 41.698999),POINT (-70.011501 41.775658),PO Box 2036,,Orleans,MA,2653.0,47-4353074,MRN282481,Tue May 07 2019 11:52:06 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 24 2019 12:25:15 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201922,RP201922,Not a DBE,,,Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 11 2019 11:20:31 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 27 2019 16:28:18 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 24 2023 04:00:00 GMT-0400 (Eastern Daylight Time),4018 Main St,,Barnstable County,300.0,5000.0,2631.0,Brewster,Barnstable,41.698999,-70.301811,Southeast and Cape,9/5/2023,"The Haven Center, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
