business_legal_name,business_dba_name,business_phone,license_status,license_type,premise_street_address,premise_city,premise_zip_code,business_email,business_owner_name,business_structure,business_image_url,business_website,id,licensing_authority_id,licensing_authority,license_designation,license_number,license_status_date,license_term,premise_latitude,premise_longitude,premise_state,issue_date,expiration_date,parcel_number,activity,premise_county,data_refreshed_date
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,79,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,80,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,81,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,82,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,83,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,84,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,85,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,86,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,87,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,88,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,89,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,90,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,91,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,92,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,93,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,94,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,95,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,96,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,97,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,98,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,99,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,100,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,101,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,102,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,103,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,104,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,105,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,106,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,107,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,108,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,109,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,110,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,111,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,112,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,113,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,114,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,115,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,116,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,117,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,118,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,119,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,120,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,121,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,122,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,123,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,124,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,125,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,126,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,127,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,128,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,129,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,130,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,131,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,132,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,133,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,134,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,135,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,136,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,137,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,138,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,139,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,140,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,141,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,142,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,143,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,144,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,145,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,146,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,147,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,148,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,149,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,150,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,151,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,152,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,153,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,154,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,155,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,156,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,157,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
Zonacare,Zonacare,619-869-5090,Operating,Marijuana Establishment,14 S 41st Pl,Phoenix,85034,"Email
zonacare@curaleaf.com",,,,,158,ADHS,Arizona Department of Health Services,Retail - Sell,00000024ESUV84524312,,,33.44733495559465,-111.99164665782763,AZ,10/10/2022,Zonacare,,,Maricopa County,2023-04-25T13:29:54.624208
