activity,adult_use,business_dba_name,business_image_url,business_legal_name,business_owner_name,business_phone,business_structure,county,data_refreshed_date,expiration_date,id,issue_date,license_designation,license_number,license_status,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,medical,parcel_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,premise_zip_code
,True,"Harmony Neosho, LLC",,"Harmony Neosho, LLC",,417-434-4892,,Newton County,2023-04-27T08:29:03.541108,,102,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Neosho,Newton County,36.8690157,-94.380704,MO,64850
,True,"Grassroots OpCo MO, LLC",,"Grassroots OpCo MO, LLC",,816-588-8838,,Greene County,2023-04-27T08:29:03.541108,,103,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65802,Greene County,37.1953893,-93.3892894,MO,65802
,True,"Grassroots OpCo MO, LLC",,"Grassroots OpCo MO, LLC",,816-588-8838,,Jasper County,2023-04-27T08:29:03.541108,,104,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64801,Jasper County,37.1034245,-94.5418141,MO,64801
,True,"Missouri Made Marijuana, LLC",,"Missouri Made Marijuana, LLC",,417-782-9024,,Jasper County,2023-04-27T08:29:03.541108,,105,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Joplin,Jasper County,37.0737428,-94.4781855,MO,64804
,True,Easy Mountain Investments LLC,,Easy Mountain Investments LLC,,417-773-4605,,Greene County,2023-04-27T08:29:03.541108,,106,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Republic,Greene County,37.133057,-93.4507266,MO,65738
,True,"Bloom Medicinals of MO – Dispensary 1, LLC",,"Bloom Medicinals of MO – Dispensary 1, LLC",,419-482-8240,,Cape Girardeau County,2023-04-27T08:29:03.541108,,107,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Cape Girardeau,Cape Girardeau County,37.3107968,-89.53754819999999,MO,63701
,True,"New Growth Horizon, LLC",,"New Growth Horizon, LLC",,314-749-2677,,St. Louis County,2023-04-27T08:29:03.541108,,108,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63125,,38.5161654,-90.2901815,MO,63125
,True,JG Missouri LLC,,JG Missouri LLC,,858-750-0339,,St. Louis County,2023-04-27T08:29:03.541108,,109,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63105,,38.6446552,-90.33013419999999,MO,63105
,True,Hayti Investments LLC,,Hayti Investments LLC,,816-588-8838,,Pemiscot County,2023-04-27T08:29:03.541108,,110,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63851,Pemiscot County,36.2302719,-89.7473837,MO,63851
,True,"Nirvana Bliss I, LLC",,"Nirvana Bliss I, LLC",,314-448-3848,,Jefferson County,2023-04-27T08:29:03.541108,,111,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Jefferson County,38.2135566,-90.40329659999999,MO,63028
,True,"V3 MO Vending 7, LLC",,"V3 MO Vending 7, LLC",,630-747-3542,,St. Louis County,2023-04-27T08:29:03.541108,,112,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63141,St. Louis County,38.6624944,-90.4785495,MO,63141
,True,Heya Park Hills Retail LLC,,Heya Park Hills Retail LLC,,314-650-4597,,St. Francois County,2023-04-27T08:29:03.541108,,113,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Park Hills,St. Francois County,37.8428039,-90.4957962,MO,63601
,True,"Organic Remedies MO, Inc.",,"Organic Remedies MO, Inc.",,573-279-4020,,St. Louis County,2023-04-27T08:29:03.541108,,114,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63123,,38.5580845,-90.3277829,MO,63123
,True,Sikeston Investments LLC,,Sikeston Investments LLC,,816-588-8838,,Scott County,2023-04-27T08:29:03.541108,,115,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63801,Scott County,36.876719,-89.5878579,MO,63801
,True,COMO Health LLC,,COMO Health LLC,,240-447-5806,,St. Louis County,2023-04-27T08:29:03.541108,,116,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63088,St. Louis County,38.5522581,-90.4927134,MO,63088
,True,Poplar Bluff Investments LLC,,Poplar Bluff Investments LLC,,816-588-8838,,Butler County,2023-04-27T08:29:03.541108,,117,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Butler County,36.7539046,-90.3933649,MO,63901
,True,VG S. Lindbergh LLC,,VG S. Lindbergh LLC,,314-892-7005,,St. Louis County,2023-04-27T08:29:03.541108,,118,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,St. Louis,St. Louis County,38.5153287,-90.342774,MO,63123
,True,"Harvest of Missouri, LLC",,"Harvest of Missouri, LLC",,602-615-2083,,Howell County,2023-04-27T08:29:03.541108,,119,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,West Plains,Howell County,36.7375819,-91.8610343,MO,65775
,True,"Nature's Health and Wellness, LLC",,"Nature's Health and Wellness, LLC",,847-830-2561,,Dent County,2023-04-27T08:29:03.541108,,120,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65560,Dent County,37.6455993,-91.53598079999999,MO,65560
,True,Missouri Wild Apothecary LLC,,Missouri Wild Apothecary LLC,,314-709-1745,,St. Charles County,2023-04-27T08:29:03.541108,,121,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,O'Fallon,St. Charles County,38.8061537,-90.7692697,MO,63368
,True,"Nature's Health and Wellness, LLC",,"Nature's Health and Wellness, LLC",,847-830-2561,,Phelps County,2023-04-27T08:29:03.541108,,122,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Phelps County,37.948544,-91.7715303,MO,65401
,True,Astro Farms Alpha LLC,,Astro Farms Alpha LLC,,614-296-7521,,Stoddard County,2023-04-27T08:29:03.541108,,123,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63841,Stoddard County,36.7958866,-89.9578688,MO,63841
,True,"BBMO 1, LLC",,"BBMO 1, LLC",,(31-2)9-25-1217,,St. Louis County,2023-04-27T08:29:03.541108,,124,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63005,,38.6299452,-90.6962853,MO,63005
,True,"OWG V, LLC",,"OWG V, LLC",,(41-7) -848-4806,,Wright County,2023-04-27T08:29:03.541108,,125,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65711,Wright County,37.1306078,-92.2634942,MO,65711
,True,"Occidental Group, Inc.",,"Occidental Group, Inc.",,314-754-8710,,Jefferson County,2023-04-27T08:29:03.541108,,126,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Jefferson County,38.2135566,-90.40329659999999,MO,63028
,True,JG Missouri LLC,,JG Missouri LLC,,858-750-0339,,St. Francois County,2023-04-27T08:29:03.541108,,127,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63640,St. Francois County,37.7808846,-90.4217895,MO,63640
,True,"Nature's Health and Wellness, LLC",,"Nature's Health and Wellness, LLC",,847-830-2561,,Phelps County,2023-04-27T08:29:03.541108,,128,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65559,Phelps County,37.9972645,-91.61432239999999,MO,65559
,True,"JK MMD Investments, LLC",,"JK MMD Investments, LLC",,507-607-1508,,Cape Girardeau County,2023-04-27T08:29:03.541108,,129,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63755,Cape Girardeau County,37.3822732,-89.6662063,MO,63755
,True,"JK MMD Investments, LLC",,"JK MMD Investments, LLC",,507-607-1508,,Dunklin County,2023-04-27T08:29:03.541108,,130,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63857,Dunklin County,36.2361762,-90.0556493,MO,63857
,True,"North Medical Group, LLC",,"North Medical Group, LLC",,314-366-5617,,Jefferson County,2023-04-27T08:29:03.541108,,131,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63050,Jefferson County,38.2320376,-90.5627432,MO,63050
,True,Bootheel CannaCare Dispensary LLC,,Bootheel CannaCare Dispensary LLC,,573-359-4963,,Cape Girardeau County,2023-04-27T08:29:03.541108,,132,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Cape Girardeau County,37.3058839,-89.51814759999999,MO,63701
,True,"Organic Remedies MO, Inc.",,"Organic Remedies MO, Inc.",,573-279-4020,,Cape Girardeau County,2023-04-27T08:29:03.541108,,133,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Cape Girardeau,Cape Girardeau County,37.3118326,-89.5517055,MO,63701
,True,Cape Girardeau Investments LLC,,Cape Girardeau Investments LLC,,816-588-8838,,Cape Girardeau County,2023-04-27T08:29:03.541108,,134,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Cape Girardeau County,37.3058839,-89.51814759999999,MO,63701
,True,29 AND 79 LLC,,29 AND 79 LLC,,573-366-0027,,St. Francois County,2023-04-27T08:29:03.541108,,135,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63640,St. Francois County,37.7808846,-90.4217895,MO,63640
,True,"Kind Goods Fenton, LLC",,"Kind Goods Fenton, LLC",,314-223-6680,,St. Louis County,2023-04-27T08:29:03.541108,,136,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Fenton,St. Louis County,38.5025243,-90.4449997,MO,63026
,True,"QPS Missouri Holdings, LLC",,"QPS Missouri Holdings, LLC",,734-412-4600,,Cape Girardeau County,2023-04-27T08:29:03.541108,,137,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Cape Girardeau,Cape Girardeau County,37.3010621,-89.5397719,MO,63703
,True,"OWG III, LLC",,"OWG III, LLC",,(41-7) -848-4806,,Howell County,2023-04-27T08:29:03.541108,,138,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65775,,36.7242055,-91.8708613,MO,65775
,True,"Missouri Health & Wellness, LLC",,"Missouri Health & Wellness, LLC",,217-740-9107,,Franklin County,2023-04-27T08:29:03.541108,,139,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Franklin County,38.55810719999999,-91.01208779999999,MO,63090
,True,"Missouri Health & Wellness, LLC",,"Missouri Health & Wellness, LLC",,217-740-9107,,Pettis County,2023-04-27T08:29:03.541108,,140,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Sedalia,Pettis County,38.6963602,-93.25040729999999,MO,65301
,True,"Missouri Health & Wellness, LLC",,"Missouri Health & Wellness, LLC",,217-740-9107,,Cole County,2023-04-27T08:29:03.541108,,141,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Jefferson City,Cole County,38.5916828,-92.2233267,MO,65109
,True,"BD Health Retail 1, LLC",,"BD Health Retail 1, LLC",,417-850-9999,,Polk County,2023-04-27T08:29:03.541108,,142,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65674,Polk County,37.7944806,-93.57798149999999,MO,65674
,True,"Nirvana Bliss III, LLC",,"Nirvana Bliss III, LLC",,314-448-3848,,Jefferson County,2023-04-27T08:29:03.541108,,143,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63051,Jefferson County,38.4096193,-90.56970849999999,MO,63051
,True,BMD Warrensburg LLC,,BMD Warrensburg LLC,,858-848-4588,,Johnson County,2023-04-27T08:29:03.541108,,144,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,100 S Holden St,Johnson County,38.7628115,-93.74090249999999,MO,64093
,True,BeLeaf Medical LLC,,BeLeaf Medical LLC,,636-448-6021,,St. Charles County,2023-04-27T08:29:03.541108,,145,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Earth City,St. Louis County,38.76786329999999,-90.453037,MO,63376
,True,Nature’s Med MO LLC,,Nature’s Med MO LLC,,618-210-1577,,St. Charles County,2023-04-27T08:29:03.541108,,146,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,O'Fallon,St. Charles County,38.7907638,-90.73717490000001,MO,63366
,True,"MO Med Moberly, LLC",,"MO Med Moberly, LLC",,660-651-3252,,Randolph County,2023-04-27T08:29:03.541108,,147,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Moberly,Randolph County,39.4192646,-92.4376241,MO,65270
,True,GRD TROY LLC,,GRD TROY LLC,,833-469-9333,,Lincoln County,2023-04-27T08:29:03.541108,,148,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Troy,Lincoln County,38.9883205,-90.9753363,MO,63379
,True,"V3 MO Vending 1, LLC",,"V3 MO Vending 1, LLC",,630-747-3542,,St. Charles County,2023-04-27T08:29:03.541108,,149,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63366,St. Charles County,38.8809704,-90.73427339999999,MO,63366
,True,"Missouri Health & Wellness, LLC",,"Missouri Health & Wellness, LLC",,217-740-9107,,Cass County,2023-04-27T08:29:03.541108,,150,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64012,Cass County,38.7952436,-94.5418141,MO,64012
,True,GRD Mexico LLC,,GRD Mexico LLC,,833-469-9333,,Audrain County,2023-04-27T08:29:03.541108,,151,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65265,Audrain County,39.1730652,-91.887271,MO,65265
,True,"New Growth Horizon, LLC",,"New Growth Horizon, LLC",,314-749-2677,,Warren County,2023-04-27T08:29:03.541108,,152,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Warren County,38.8211845,-91.1391977,MO,63383
,True,"Kind Goods St. Peters, LLC",,"Kind Goods St. Peters, LLC",,314-223-6680,,St. Charles County,2023-04-27T08:29:03.541108,,153,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,St Peters,St. Charles County,38.7913245,-90.5643623,MO,63376
,True,GRD Columbia LLC,,GRD Columbia LLC,,833-469-9333,,Boone County,2023-04-27T08:29:03.541108,,154,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65203,,38.9538484,-92.3714428,MO,65203
,True,Mint MO 4 LLC,,Mint MO 4 LLC,,(62-3) -297-9109,,St. Charles County,2023-04-27T08:29:03.541108,,155,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63376,St. Charles County,38.7874699,-90.6298922,MO,63376
,True,"Shangri-La Jefferson, LLC.",,"Shangri-La Jefferson, LLC.",,888-991-9222,,Cole County,2023-04-27T08:29:03.541108,,156,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Jefferson City,Cole County,38.5585495,-92.1921665,MO,65109
,True,"Shangri-La Nevada, LLC",,"Shangri-La Nevada, LLC",,573-462-0890,,Vernon County,2023-04-27T08:29:03.541108,,157,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64772,Vernon County,37.83920519999999,-94.3546719,MO,64772
,True,MOAZ Industries LLC,,MOAZ Industries LLC,,573-745-4820,,Camden County,2023-04-27T08:29:03.541108,,158,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65065,,38.1280947,-92.6685736,MO,65065
,True,"North Medical Group, LLC",,"North Medical Group, LLC",,314-366-5617,,Jefferson County,2023-04-27T08:29:03.541108,,159,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63070,Jefferson County,38.2842567,-90.403094,MO,63070
,True,Heya Eldon Retail LLC,,Heya Eldon Retail LLC,,314-650-4597,,Miller County,2023-04-27T08:29:03.541108,,160,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65026,Miller County,38.34836360000001,-92.58157589999999,MO,65026
,True,"Shangri-La Columbia, LLC",,"Shangri-La Columbia, LLC",,888-991-9222,,Boone County,2023-04-27T08:29:03.541108,,161,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Columbia,Boone County,38.9451555,-92.2956971,MO,65202
,True,Heya St. Charles Retail II LLC,,Heya St. Charles Retail II LLC,,314-650-4597,,St. Charles County,2023-04-27T08:29:03.541108,,162,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63376,St. Charles County,38.7874699,-90.6298922,MO,63376
,True,"Sunrise Beach GP, LLC",,"Sunrise Beach GP, LLC",,866-217-4063,,Camden County,2023-04-27T08:29:03.541108,,163,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65079,Camden County,38.1758645,-92.7843553,MO,65079
,True,"Harvest of Missouri, LLC",,"Harvest of Missouri, LLC",,602-615-2083,,Cass County,2023-04-27T08:29:03.541108,,164,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64083,Cass County,38.801953,-94.4527294,MO,64083
,True,Blue Arrow Holdings LLC,,Blue Arrow Holdings LLC,,314-359-1987,,Camden County,2023-04-27T08:29:03.541108,,165,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65079,Camden County,38.1758645,-92.7843553,MO,65079
,True,"Shangri-La Columbia South, LLC",,"Shangri-La Columbia South, LLC",,888-991-9222,,Boone County,2023-04-27T08:29:03.541108,,166,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Columbia,Boone County,38.9108612,-92.32543849999999,MO,65203
,True,"Harvest of Missouri, LLC",,"Harvest of Missouri, LLC",,602-615-2083,,St. Charles County,2023-04-27T08:29:03.541108,,167,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,St. Charles County,38.7809384,-90.78836040000002,MO,63367
,True,VG Imperial LLC,,VG Imperial LLC,,314-892-7005,,Jefferson County,2023-04-27T08:29:03.541108,,168,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Imperial,Jefferson County,38.3704512,-90.3874269,MO,63052
,True,THF Partners LLC,,THF Partners LLC,,816-588-8838,,Cass County,2023-04-27T08:29:03.541108,,169,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64701,Cass County,38.6533445,-94.3488372,MO,64701
,True,Missouri Wild Apothecary LLC,,Missouri Wild Apothecary LLC,,314-709-1745,,St. Charles County,2023-04-27T08:29:03.541108,,170,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,O'Fallon,St. Charles County,38.8061537,-90.7692697,MO,63366
,True,COMO Health LLC,,COMO Health LLC,,240-447-5806,,Boone County,2023-04-27T08:29:03.541108,,171,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65201,,38.951674,-92.33254099999999,MO,65201
,True,"GF Wright City, LLC",,"GF Wright City, LLC",,314-814-5493,,Warren County,2023-04-27T08:29:03.541108,,172,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Warren County,38.8275491,-91.0201422,MO,63390
,True,"LSA314, LLC (ST CLR)",,"LSA314, LLC (ST CLR)",,314-422-2503,,Franklin County,2023-04-27T08:29:03.541108,,173,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63077,Franklin County,38.3475584,-90.9834027,MO,63077
,True,JG Missouri LLC,,JG Missouri LLC,,858-750-0339,,Cass County,2023-04-27T08:29:03.541108,,174,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64012,Cass County,38.7952436,-94.5418141,MO,64012
,True,Green Gryphon LLC,,Green Gryphon LLC,,614-296-7521,,Franklin County,2023-04-27T08:29:03.541108,,175,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63069,Franklin County,38.4819976,-90.7415194,MO,63069
,True,"QPS Missouri Holdings, LLC",,"QPS Missouri Holdings, LLC",,734-412-4600,,Boone County,2023-04-27T08:29:03.541108,,176,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65203,,38.9538484,-92.3714428,MO,65203
,True,"QPS Missouri Holdings, LLC",,"QPS Missouri Holdings, LLC",,734-412-4600,,Pulaski County,2023-04-27T08:29:03.541108,,177,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,St Robert,Pulaski County,37.8091169,-92.1431797,MO,65584
,True,Columbia Care MO LLC,,Columbia Care MO LLC,,314-269-6838,,Gasconade County,2023-04-27T08:29:03.541108,,178,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65041,Gasconade County,38.7042119,-91.4373844,MO,65041
,True,Agri-Genesis LLC,,Agri-Genesis LLC,,660-851-1660,,Henry County,2023-04-27T08:29:03.541108,,179,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64735,Henry County,38.3686324,-93.7782689,MO,64735
,True,SMO5 LLC,,SMO5 LLC,,816-810-3236,,Laclede County,2023-04-27T08:29:03.541108,,180,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65536,Laclede County,37.6805967,-92.6637865,MO,65536
,True,GRD Moberly LLC,,GRD Moberly LLC,,833-469-9333,,Randolph County,2023-04-27T08:29:03.541108,,181,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Randolph County,39.4183689,-92.43823669999999,MO,65270
,True,Holistic Missouri LLC,,Holistic Missouri LLC,,866-217-4063,,Boone County,2023-04-27T08:29:03.541108,,182,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65203,,38.9538484,-92.3714428,MO,65203
,True,"BBMO 3, LLC",,"BBMO 3, LLC",,(31-2)9-25-1217,,Boone County,2023-04-27T08:29:03.541108,,183,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65201,,38.951674,-92.33254099999999,MO,65201
,True,"Elevation Cannabis, LLC",,"Elevation Cannabis, LLC",,720-588-4112,,Cass County,2023-04-27T08:29:03.541108,,184,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Cass County,38.8119527,-94.5318982,MO,64012
,True,"Organic Remedies MO, Inc.",,"Organic Remedies MO, Inc.",,573-279-4020,,Pettis County,2023-04-27T08:29:03.541108,,185,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Sedalia,Pettis County,38.716302,-93.28496109999999,MO,65301
,True,"Kind Goods Manchester, LLC",,"Kind Goods Manchester, LLC",,314-223-6680,,St. Louis County,2023-04-27T08:29:03.541108,,186,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Manchester,St. Louis County,38.5939216,-90.4985351,MO,63011
,True,BTMD Holdings LLC,,BTMD Holdings LLC,,319-521-1850,,Morgan County,2023-04-27T08:29:03.541108,,187,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Morgan County,38.3083614,-92.8254697,MO,65037
,True,BeLeaf Medical LLC,,BeLeaf Medical LLC,,636-448-6021,,St. Louis city,2023-04-27T08:29:03.541108,,188,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Earth City,St. Louis County,38.76786329999999,-90.453037,MO,63110
,True,Holistic Missouri LLC,,Holistic Missouri LLC,,(86-6) -217-4063,,Phelps County,2023-04-27T08:29:03.541108,,189,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Rolla,Phelps County,37.9574401,-91.7608635,MO,65401
,True,FP3-Grand LLC,,FP3-Grand LLC,,(81-6) -588-8838,,St. Louis city,2023-04-27T08:29:03.541108,,190,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,St. Louis,,38.598089,-90.2429759,MO,63109
,True,AJM Ventures LLC,,AJM Ventures LLC,,(41-7) -353-7174,,Dallas County,2023-04-27T08:29:03.541108,,191,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65622,Dallas County,37.6439289,-93.0924093,MO,65622
,True,Kansas City Cannabis Company LLC,,Kansas City Cannabis Company LLC,,(81-6) -223-7159,,Jackson County,2023-04-27T08:29:03.541108,,192,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Lee's Summit,Jackson County,38.9462874,-94.2757657,MO,64086
,True,"OND Explore, LLC",,"OND Explore, LLC",,(31-4) -813-3058,,St. Charles County,2023-04-27T08:29:03.541108,,193,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,O'Fallon,St. Charles County,38.7688227,-90.7180886,MO,63368
,True,GRD Kirksville LLC,,GRD Kirksville LLC,,(66-0) -233-2359,,Jackson County,2023-04-27T08:29:03.541108,,194,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63501,Adair County,40.19475389999999,-92.5832496,MO,64063
,True,GF Wellness Fenton LLC,,GF Wellness Fenton LLC,,(31-4) -282-4679,,St. Louis County,2023-04-27T08:29:03.541108,,195,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Fenton,St. Louis County,38.5117816,-90.4421888,MO,63026
,True,"Ozarx Botanicals II, LLC",,"Ozarx Botanicals II, LLC",,(41-7) -839-5467,,Greene County,2023-04-27T08:29:03.541108,,196,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65804,Greene County,37.1565149,-93.2483058,MO,65804
,True,"Elevation Cannabis, LLC",,"Elevation Cannabis, LLC",,(72-0) -588-4112,,Clay County,2023-04-27T08:29:03.541108,,197,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64119,Clay County,39.2015955,-94.53150289999999,MO,64119
,False,"JAWS Ventures, Inc.",,"JAWS Ventures, Inc.",,(31-4) -303-8405,,St. Louis city,2023-04-27T08:29:03.541108,,198,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,True,,MO 63110,,38.6212468,-90.2526163,MO,63110
,True,"The Forest Kansas City, LLC",,"The Forest Kansas City, LLC",,(32-1) -831-2996,,Jackson County,2023-04-27T08:29:03.541108,,199,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Kansas City,Jackson County,39.0516997,-94.5950672,MO,64108
,True,"New Growth Horizon, LLC",,"New Growth Horizon, LLC",,(31-4) -749-2677,,St. Louis County,2023-04-27T08:29:03.541108,,200,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,Florissant,St. Louis County,38.7719687,-90.2726138,MO,63144
,False,"MOTACANN Holdings, LLC",,"MOTACANN Holdings, LLC",,(31-2) -909-5092,,St. Louis County,2023-04-27T08:29:03.541108,,201,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,True,,MO 63146,St. Louis County,38.6887567,-90.4643906,MO,63146
,True,"SLCC, LLC",,"SLCC, LLC",,(90-7) -952-2328,,St. Louis County,2023-04-27T08:29:03.541108,,202,,Adult-Use,,,,,,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63117,,38.6289223,-90.33013419999999,MO,63117
